datetime,PM2.5,NO2,TEMP,PRES,DEWP,WSPM
2013-03-19 13:00:00,46.42857142857143,36.0,3.4714285714285715,1006.5,0.6285714285714287,2.2857142857142856
2013-03-19 14:00:00,56.857142857142854,35.857142857142854,4.057142857142857,1006.6428571428571,0.8428571428571429,2.357142857142857
2013-03-19 15:00:00,53.57142857142857,33.42857142857143,3.7,1007.3142857142857,0.8571428571428571,2.1
2013-03-19 16:00:00,47.72727272727273,35.90909090909091,3.463636363636364,1008.9181818181819,1.3272727272727272,1.8818181818181818
2013-03-19 17:00:00,41.5,36.416666666666664,2.716666666666667,1009.6333333333333,1.4833333333333334,1.9749999999999999
2013-03-19 18:00:00,36.416666666666664,38.5,2.1083333333333334,1011.1333333333333,1.1583333333333334,1.55
2013-03-19 19:00:00,31.916666666666668,42.333333333333336,1.4916666666666665,1012.6999999999999,0.8494444444444444,2.275
2013-03-19 20:00:00,42.666666666666664,44.166666666666664,0.9583333333333334,1013.8166666666666,0.5490884896872921,1.575
2013-03-19 21:00:00,49.083333333333336,47.333333333333336,0.6916666666666668,1014.7416666666667,0.2822755118693431,1.9749999999999999
2013-03-19 22:00:00,52.916666666666664,46.666666666666664,0.24861111111111112,1015.4916666666667,0.17410661820503237,2.1333333333333333
2013-03-19 23:00:00,53.5,47.083333333333336,0.3732323232323232,1016.2166666666667,0.17375218572056741,1.9416666666666667
2013-03-20 00:00:00,48.25,35.916666666666664,0.4978535353535354,1017.2333333333332,0.17339775323610251,1.1916666666666667
2013-03-20 01:00:00,45.6,35.6,0.5960606060606061,1018.46,0.07231865156863179,1.06
2013-03-20 02:00:00,39.111111111111114,30.0,0.6910774410774411,1018.9888888888888,0.07875928060817082,0.6555555555555554
2013-03-20 03:00:00,40.0,31.875,0.7848484848484848,1019.125,0.08640521623158812,1.3
2013-03-20 04:00:00,41.0,30.75,1.0136363636363637,1018.175,0.06566030123722431,1.2750000000000001
2013-03-21 18:00:00,192.33333333333334,127.66666666666667,6.099999999999999,1001.4,0.0,1.1
2013-03-21 19:00:00,196.0,125.66666666666667,5.5,1002.5,0.10000000000000002,1.3999999999999997
2013-03-21 20:00:00,198.33333333333334,120.0,5.2,1003.7000000000002,0.05000000000000001,2.5
2013-03-21 21:00:00,194.33333333333334,123.66666666666667,4.8,1004.4,0.0,1.3999999999999997
2013-03-21 22:00:00,195.66666666666666,121.66666666666667,4.7,1005.5,0.10000000000000002,2.7000000000000006
2013-03-21 23:00:00,190.0,115.0,4.1,1006.7999999999998,0.10000000000000002,2.2
2013-03-22 00:00:00,186.66666666666666,108.66666666666667,3.4,1007.6,0.10363636363636364,0.8000000000000002
2013-03-22 01:00:00,161.0,90.0,1.7,1008.7000000000002,0.10727272727272728,0.6
2013-03-22 02:00:00,155.0,87.0,1.1,1009.5,0.11090909090909092,1.1
2013-03-22 03:00:00,111.66666666666667,83.0,2.4,1010.1,0.11454545454545455,2.0
2013-03-22 04:00:00,151.0,94.0,4.4,1010.7000000000002,0.11818181818181821,2.0
2013-03-22 05:00:00,35.666666666666664,48.666666666666664,4.0,1011.6,0.12181818181818183,2.0
2013-03-26 10:00:00,200.33333333333334,68.33333333333333,8.1,1011.2999999999998,0.10000000000000002,1.8
2013-03-26 11:00:00,211.5,72.25,9.274999999999999,1010.625,0.22500000000000003,1.825
2013-03-26 12:00:00,220.75,73.5,10.575,1009.45,0.278125,2.775
2013-03-26 13:00:00,218.0,77.42857142857143,11.957142857142857,1007.4714285714286,0.4035714285714286,3.5285714285714285
2013-03-26 14:00:00,196.85714285714286,74.85714285714286,12.757142857142856,1006.4285714285714,0.3696428571428571,3.7285714285714286
2013-03-26 15:00:00,198.28571428571428,80.57142857142857,13.085714285714287,1005.4285714285714,0.33571428571428574,3.228571428571428
2013-03-26 16:00:00,187.42857142857142,90.47619047619047,13.142857142857142,1004.6142857142858,0.4089285714285714,3.585714285714286
2013-03-26 17:00:00,199.75,105.75,12.4,1004.225,0.56875,3.0999999999999996
2013-03-26 18:00:00,207.0,112.6,11.8,1003.04,1.06,1.1
2013-03-26 19:00:00,182.11111111111111,104.66666666666667,10.988888888888889,1004.7444444444445,1.2333333333333334,1.088888888888889
2013-03-26 20:00:00,219.66666666666666,124.11111111111111,9.966666666666667,1005.4000000000001,0.6555555555555556,1.4444444444444444
2013-03-26 21:00:00,215.33333333333334,125.33333333333333,8.966666666666667,1005.0,1.6,0.9555555555555557
2013-03-26 22:00:00,212.88888888888889,118.0,8.333333333333334,1004.688888888889,1.9777777777777779,1.1888888888888889
2013-03-26 23:00:00,181.1,90.2,7.6,1003.78,2.27,1.45
2013-03-27 00:00:00,152.0,77.7,7.5600000000000005,1003.3299999999999,2.73,1.19
2013-03-27 01:00:00,141.1,62.5,6.959999999999999,1003.0799999999999,3.0,1.3699999999999999
2013-03-27 02:00:00,134.2,55.8,6.279999999999999,1002.54,3.35,1.0
2013-03-27 03:00:00,124.33333333333333,57.333333333333336,5.377777777777777,1002.2777777777778,3.388888888888889,1.1666666666666667
2013-03-27 04:00:00,126.0,57.888888888888886,4.688888888888889,1002.0444444444444,2.966666666666667,1.1222222222222222
2013-03-27 05:00:00,125.66666666666667,59.333333333333336,4.733333333333333,1002.0888888888888,3.1555555555555554,0.8444444444444444
2013-03-27 06:00:00,148.63636363636363,61.0,5.045454545454546,1003.1454545454545,2.418181818181818,0.9
2013-03-27 07:00:00,177.8181818181818,63.18181818181818,5.890909090909091,1004.1727272727272,2.727272727272727,1.6363636363636365
2013-03-27 08:00:00,198.45454545454547,73.27272727272727,7.736363636363635,1004.5090909090909,3.5181818181818185,1.9636363636363638
2013-03-27 09:00:00,189.45454545454547,71.9090909090909,10.736363636363636,1004.3363636363637,3.8690032858707557,2.627272727272727
2013-03-27 10:00:00,162.63636363636363,59.18181818181818,13.818181818181818,1003.6727272727272,1.6710032047381445,2.209090909090909
2013-03-27 11:00:00,156.27272727272728,56.09090909090909,16.254545454545454,1003.1181818181817,1.0272076690600789,3.3545454545454545
2013-03-27 12:00:00,116.9090909090909,47.27272727272727,18.12727272727273,1002.8181818181819,1.014890877462383,4.745454545454546
2013-03-27 13:00:00,60.25,28.833333333333332,18.958333333333332,1002.1750000000001,0.9601247302244481,4.608333333333333
2013-03-27 14:00:00,60.25,28.833333333333332,18.658333333333335,1002.3833333333333,0.9485502470174696,5.2
2013-03-27 15:00:00,15.0,18.5,18.130000000000003,1003.3299999999999,0.8130456153677699,5.43
2013-03-27 16:00:00,11.11111111111111,19.88888888888889,16.87777777777778,1004.4222222222221,0.5879761633194334,4.5
2013-03-27 17:00:00,8.6,18.8,14.74,1006.6199999999999,0.9114285127699763,3.9
2013-03-30 14:00:00,100.66666666666667,60.0,10.9,1015.0,0.0,1.8
2013-03-30 15:00:00,100.66666666666667,60.0,10.800000000000002,1014.6,0.225,2.4
2013-03-30 16:00:00,96.66666666666667,60.0,10.0,1014.5,0.45,2.5
2013-03-30 17:00:00,91.0,60.666666666666664,9.0,1015.1,0.6750000000000002,2.4
2013-03-30 18:00:00,82.2,51.0,7.8,1014.9200000000001,0.62,1.8
2013-03-30 19:00:00,88.14285714285714,53.714285714285715,6.914285714285714,1015.4285714285714,0.7142857142857143,1.957142857142857
2013-03-30 20:00:00,91.75,55.125,6.0625,1016.7125000000001,0.525,1.825
2013-03-30 21:00:00,89.36363636363636,52.45454545454545,5.263636363636364,1017.7636363636364,0.509090909090909,1.6909090909090911
2013-03-30 22:00:00,89.0,55.72727272727273,4.881818181818182,1017.8,0.790909090909091,1.718181818181818
2013-03-30 23:00:00,91.54545454545455,64.63636363636364,4.709090909090909,1017.6636363636363,0.8818181818181817,1.8
2013-03-31 00:00:00,93.0,67.0,4.572727272727273,1017.7727272727273,0.9818181818181819,1.5272727272727273
2013-03-31 01:00:00,98.81818181818181,71.0909090909091,4.5,1017.3636363636364,1.1363636363636365,1.7272727272727273
2013-03-31 02:00:00,100.27272727272727,70.72727272727273,4.3999999999999995,1016.8454545454545,1.4090909090909092,1.4363636363636365
2013-03-31 03:00:00,99.91666666666667,62.75,4.216666666666667,1016.1750000000001,1.375,1.375
2013-03-31 04:00:00,107.75,59.666666666666664,4.066666666666666,1015.85,1.425,1.5833333333333333
2013-03-31 05:00:00,107.5,59.0,3.9250000000000003,1015.8333333333334,1.5166666666666666,1.625
2013-03-31 06:00:00,109.25,60.0,3.875,1015.8416666666667,1.7333333333333334,1.4666666666666666
2013-03-31 07:00:00,118.25,58.416666666666664,4.0249999999999995,1016.1916666666666,2.033333333333333,1.3416666666666668
2013-03-31 08:00:00,118.25,58.416666666666664,4.283333333333333,1015.775,2.091666666666667,1.7416666666666665
2013-03-31 09:00:00,144.0,54.166666666666664,4.683333333333334,1015.3666666666667,2.2666666666666666,1.5999999999999999
2013-03-31 10:00:00,144.0,54.166666666666664,5.108333333333333,1014.7416666666667,2.316666666666667,1.2
2013-03-31 11:00:00,173.41666666666666,53.166666666666664,5.633333333333333,1013.8666666666667,2.5166666666666666,1.5166666666666666
2013-03-31 12:00:00,186.0,55.166666666666664,6.133333333333333,1012.5333333333333,2.5,2.341666666666667
2013-03-31 13:00:00,192.0,57.333333333333336,6.033333333333334,1011.3916666666668,2.5500000000000003,2.0416666666666665
2013-03-31 14:00:00,208.58333333333334,61.166666666666664,6.116666666666667,1010.1999999999999,2.5500000000000003,1.5833333333333333
2013-03-31 15:00:00,216.83333333333334,62.5,6.6000000000000005,1009.1416666666668,2.6416666666666666,1.9333333333333333
2013-03-31 16:00:00,218.41666666666666,62.916666666666664,6.758333333333333,1008.8916666666668,2.75,1.675
2013-03-31 17:00:00,217.41666666666666,67.5,6.508333333333333,1008.8416666666667,2.6916666666666664,1.75
2013-03-31 18:00:00,217.41666666666666,67.5,6.116666666666667,1009.0166666666668,2.6333333333333333,1.75
2013-03-31 19:00:00,221.58333333333334,75.5,5.933333333333334,1009.1583333333333,2.5749999999999997,0.8583333333333334
2013-03-31 20:00:00,222.83333333333334,78.16666666666667,6.158333333333334,1009.2833333333333,2.591666666666667,1.0916666666666666
2013-03-31 21:00:00,223.66666666666666,74.0,6.258333333333333,1009.4166666666666,2.716666666666667,1.425
2013-03-31 22:00:00,224.58333333333334,76.16666666666667,6.5249999999999995,1009.0833333333334,2.8166666666666664,1.4083333333333332
2013-03-31 23:00:00,227.58333333333334,76.41666666666667,6.675,1008.8416666666667,3.0083333333333333,0.8833333333333333
2013-04-01 00:00:00,227.33333333333334,77.83333333333333,6.633333333333333,1008.9083333333333,3.1,0.9583333333333334
2013-04-01 01:00:00,227.58333333333334,80.25,6.5249999999999995,1008.2166666666667,3.2083333333333335,0.9833333333333334
2013-04-01 02:00:00,228.33333333333334,78.66666666666667,6.5249999999999995,1008.3000000000001,3.3333333333333335,0.9916666666666667
2013-04-01 03:00:00,228.75,76.58333333333333,6.166666666666667,1007.6750000000001,3.033333333333333,1.4500000000000002
2013-04-01 04:00:00,228.75,76.58333333333333,4.866666666666666,1007.2833333333333,2.5416666666666665,0.7416666666666667
2013-04-01 05:00:00,221.41666666666666,77.58333333333333,3.733333333333333,1007.5416666666666,2.35,0.7333333333333334
2013-04-01 06:00:00,221.41666666666666,77.58333333333333,4.991666666666666,1008.0833333333334,1.9244778613199667,1.7666666666666666
2013-04-01 07:00:00,217.5,79.16666666666667,10.116666666666667,1008.0083333333333,1.4435209400312374,3.4499999999999997
2013-04-01 08:00:00,137.90740740740742,58.4537037037037,11.983333333333334,1008.5666666666666,1.1935163996948894,4.191666666666666
2013-04-01 09:00:00,72.14814814814815,36.74074074074074,11.916666666666666,1009.4166666666666,1.1585118593585413,4.983333333333333
2013-04-01 10:00:00,56.55555555555555,28.34567777777778,12.833333333333334,1010.3083333333333,0.9651739856888598,5.375
2013-04-01 11:00:00,54.0462962962963,25.73148148148148,14.058333333333332,1010.2666666666668,0.9462679302009965,4.033333333333333
2013-04-01 12:00:00,52.0,23.77777777777778,15.088888888888887,1011.3666666666666,0.6413557939644896,5.344444444444445
2013-04-01 13:00:00,32.6,23.6,14.280000000000001,1012.46,0.46162337662337655,5.659999999999999
2013-04-01 14:00:00,32.5,19.5,14.8,1011.25,0.7763636363636364,6.75
2013-04-01 15:00:00,23.0,7.0,14.8,1008.9,0.2659090909090909,5.2
2013-04-01 16:00:00,23.0,7.0,14.5,1009.5,0.2590909090909091,4.1
2013-04-02 04:00:00,59.666666666666664,73.66666666666667,4.9,1018.4,0.10000000000000002,1.7
2013-04-02 05:00:00,61.57142857142857,82.28571428571429,3.7571428571428567,1017.157142857143,0.8,1.3857142857142857
2013-04-02 06:00:00,104.0,78.71428571428571,4.142857142857143,1017.0428571428572,1.2571428571428573,1.5714285714285714
2013-04-02 07:00:00,121.28571428571429,73.85714285714286,6.6571428571428575,1016.8142857142857,1.5714285714285714,1.3
2013-04-02 08:00:00,134.28571428571428,72.71428571428571,8.414285714285715,1016.1857142857143,1.614285714285714,1.5428571428571427
2013-04-02 09:00:00,124.375,72.625,10.475,1015.3000000000001,1.4,1.9874999999999998
2013-04-02 10:00:00,167.75,82.625,12.3125,1014.1,0.6833333333333333,2.4375
2013-04-02 11:00:00,152.625,72.75,14.0125,1012.6,0.5758809523809524,1.8
2013-04-02 12:00:00,152.25,58.25,15.462499999999999,1011.175,0.4684285714285714,3.8625
2013-04-02 13:00:00,133.625,46.25,16.875,1009.725,0.46930952380952384,2.8875
2013-04-02 14:00:00,134.625,41.625,18.075,1008.35,0.4701904761904762,3.9749999999999996
2013-04-02 15:00:00,128.0,42.875,18.3,1007.1125000000001,0.4710714285714286,3.5625
2013-04-02 16:00:00,123.28571428571429,50.0,17.757142857142856,1006.9,0.5012789115646259,3.2142857142857144
2013-04-02 17:00:00,138.66666666666666,73.66666666666667,16.9,1005.7999999999998,1.011111111111111,2.6
2013-04-02 18:00:00,132.33333333333334,81.0,15.9,1005.6,1.0333333333333334,3.1
2013-04-02 21:00:00,115.66666666666667,91.66666666666667,10.6,1005.6,1.1,1.3999999999999997
2013-04-02 22:00:00,118.33333333333333,102.33333333333333,8.5,1005.5,0.9,0.10000000000000002
2013-04-02 23:00:00,127.33333333333333,115.0,8.4,1005.2999999999998,0.6,1.3999999999999997
2013-04-03 00:00:00,127.8,112.4,7.9799999999999995,1004.1,0.1,0.78
2013-04-03 01:00:00,140.0,124.6,6.9799999999999995,1003.8,0.9400000000000001,0.7
2013-04-03 02:00:00,140.0,124.6,6.359999999999999,1003.64,0.6345454545454545,1.06
2013-04-03 03:00:00,154.6,125.0,6.220000000000001,1003.54,0.44909090909090904,1.02
2013-04-03 04:00:00,154.6,125.0,6.08,1003.6200000000001,0.7236363636363636,0.9400000000000001
2013-04-03 05:00:00,150.6,117.6,5.48,1004.1600000000001,0.39818181818181825,0.9800000000000001
2013-04-03 06:00:00,144.16666666666666,97.5,6.633333333333333,1004.4333333333334,0.3106060606060606,1.1333333333333335
